No,Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Count,Azimuth Gap,Location,Agency
159,bmg2024hdzb,"2024-04-11T18:49:36,062631Z",-0.164302498102188,123.060104370117,3.14600703285701,M,102,46,83.0327224731445,"Minahassa Peninsula, Sulawesi",BMKG
160,bmg2024hdxz,"2024-04-11T18:15:30,068905Z",-2.80725002288818,129.418975830078,2.62986654537408,M,13,18,61.7289199829101,"Seram, Indonesia",BMKG
161,bmg2024hdxx,"2024-04-11T18:14:13,567301Z",-3.19964742660522,118.507286071777,2.33104909334975,M,18,18,263.795509338378,"Sulawesi, Indonesia",BMKG
162,bmg2024hdxo,"2024-04-11T18:04:03,912867Z",-2.92665767669677,129.494491577148,1.74869768416626,MLv,10,7,148.016044616699,"Seram, Indonesia",BMKG
163,bmg2024hdxn,"2024-04-11T18:02:36,428437Z",-2.761239528656,129.413940429687,2.92187320521988,M,10,18,95.8559112548828,"Seram, Indonesia",BMKG
164,bmg2024hdxh,"2024-04-11T17:55:05,272076Z",-2.84658503532409,129.407302856445,2.55665595439725,M,11,13,92.8081321716308,"Seram, Indonesia",BMKG
165,bmg2024hdwp,"2024-04-11T17:34:04,864473Z",3.81165981292724,126.864944458007,4.66527303404971,M,17,77,153.318939208984,"Talaud Islands, Indonesia",BMKG
166,bmg2024hdvs,"2024-04-11T17:08:09,82128Z",-2.75989484786987,129.441635131835,3.65853603166342,M,10,35,43.0751647949218,"Seram, Indonesia",BMKG
167,bmg2024hdvq,"2024-04-11T17:04:50,923453Z",-2.76811361312866,129.439224243164,3.69896519805367,M,11,45,52.5841522216796,"Seram, Indonesia",BMKG
168,bmg2024hdvo,"2024-04-11T17:02:53,360055Z",-2.9251525402069,129.44563293457,2.85067733839619,M,30,22,64.0722427368164,"Seram, Indonesia",BMKG
169,bmg2024hdvn,"2024-04-11T17:01:33,345377Z",1.22223079204559,126.780410766601,3.34094760565988,M,14,34,67.6693420410156,Northern Molucca Sea,BMKG
170,bmg2024hdva,"2024-04-11T16:46:19,418359Z",-2.77672433853149,129.408706665039,4.09749243576431,M,10,41,42.3975677490234,"Seram, Indonesia",BMKG
171,bmg2024hdul,"2024-04-11T16:29:31,993107Z",-0.0781813040375709,123.257736206054,2.84328083271881,M,136,27,89.6032600402832,"Minahassa Peninsula, Sulawesi",BMKG
172,bmg2024hduj,"2024-04-11T16:26:23,986915Z",-2.78377485275268,129.401229858398,3.04620898138749,M,10,22,95.0718383789062,"Seram, Indonesia",BMKG
173,bmg2024hduc,"2024-04-11T16:18:37,581359Z",-2.74468493461608,129.40852355957,3.82196999887766,M,10,36,53.9900512695312,"Seram, Indonesia",BMKG
174,bmg2024hdtm,"2024-04-11T16:00:34,81838Z",-2.75767707824707,129.405014038085,3.20953607790244,M,10,21,95.976806640625,"Seram, Indonesia",BMKG
175,bmg2024hdte,"2024-04-11T15:50:22,711803Z",-2.77917861938476,129.393814086914,4.89548863967165,M,10,54,41.7999420166015,"Seram, Indonesia",BMKG
176,bmg2024hdnt,"2024-04-11T13:06:18,273017Z",2.79016423225402,127.387771606445,4.42571101500137,M,25,61,154.142219543457,Northern Molucca Sea,BMKG
177,bmg2024hdix,"2024-04-11T10:39:26,869498Z",-2.78791379928588,129.444564819335,2.87442011366857,M,10,21,76.4711685180664,"Seram, Indonesia",BMKG
178,bmg2024hdip,"2024-04-11T10:29:45,736908Z",-2.77105140686035,129.439239501953,4.1752391437166,M,10,48,43.5191192626953,"Seram, Indonesia",BMKG
179,bmg2024hcxp,"2024-04-11T04:56:24,729045Z",2.78953123092651,125.474601745605,3.89995574809628,M,172,34,120.000978767871,"Talaud Islands, Indonesia",BMKG
180,bmg2024hcsa,"2024-04-11T02:07:48,932121Z",2.87357759475708,127.235549926757,4.2457898991346,M,18,37,149.42153930664,Northern Molucca Sea,BMKG
181,bmg2024hclr,"2024-04-10T22:54:55,162228Z",1.85305571556091,127.423370361328,3.21344919853186,M,113,30,87.4242553710937,"Halmahera, Indonesia",BMKG
182,bmg2024hchl,"2024-04-10T20:46:53,547422Z",1.92583227157592,121.462028503417,2.70450410923254,M,23,16,264.597335815429,"Minahassa Peninsula, Sulawesi",BMKG
183,bmg2024hchg,"2024-04-10T20:41:04,623389Z",0.0649730712175369,120.538681030273,2.57908956071303,M,78,32,51.2389831542968,"Minahassa Peninsula, Sulawesi",BMKG
184,bmg2024hchc,"2024-04-10T20:36:36,354996Z",-0.553998887538909,123.444915771484,2.77379958225223,M,10,18,103.816539764404,"Minahassa Peninsula, Sulawesi",BMKG
185,bmg2024hcdi,"2024-04-10T18:42:19,688097Z",2.31496524810791,128.902481079101,3.37494673869459,M,10,16,196.14631652832,"Halmahera, Indonesia",BMKG
186,bmg2024hbzi,"2024-04-10T16:41:27,715516Z",-0.0106998477131128,124.546997070312,4.04585209667125,M,23,52,43.652322769165,Southern Molucca Sea,BMKG
187,bmg2024hbxd,"2024-04-10T15:34:23,779518Z",0.403423696756362,124.930213928222,3.59904939193628,M,27,30,75.1152877807617,"Minahassa Peninsula, Sulawesi",BMKG
188,bmg2024hbxa,"2024-04-10T15:31:16,208299Z",-0.316456764936447,124.412391662597,3.16149191942501,M,10,19,126.011737823486,Southern Molucca Sea,BMKG
189,bmg2024hbwi,"2024-04-10T15:10:02,568252Z",-1.27390038967132,120.512458801269,2.49872653414093,M,10,21,82.4959640502929,"Sulawesi, Indonesia",BMKG
190,bmg2024hbuf,"2024-04-10T14:06:10,968721Z",4.30677080154418,126.892913818359,4.53982287138248,M,36,49,161.96630859375,"Talaud Islands, Indonesia",BMKG
191,bmg2024hbsn,"2024-04-10T13:15:05,314276Z",0.85763931274414,126.09398651123,3.17750829335154,M,10,15,152.461311340332,Northern Molucca Sea,BMKG
192,bmg2024hbnw,"2024-04-10T10:53:54,41558Z",2.74839258193969,127.21947479248,3.37628804146483,M,10,18,141.019470214843,Northern Molucca Sea,BMKG
193,bmg2024hbmi,"2024-04-10T10:07:12,799339Z",1.49808156490325,126.313522338867,3.41103410098536,M,10,29,84.9691009521484,Northern Molucca Sea,BMKG
194,bmg2024hbgs,"2024-04-10T07:16:56,109025Z",1.3946578502655,124.706970214843,3.84168031699976,M,228,40,107.128866195678,"Minahassa Peninsula, Sulawesi",BMKG
195,bmg2024hbff,"2024-04-10T06:30:40,605492Z",2.79087138175964,127.185569763183,3.55571541565713,M,10,25,141.41909790039,Northern Molucca Sea,BMKG
196,bmg2024hbcp,"2024-04-10T05:11:26,201113Z",3.62367010116577,128.029891967773,4.25775908888431,M,29,33,203.87075805664,"North of Halmahera, Indonesia",BMKG
197,bmg2024hazk,"2024-04-10T03:34:44,669188Z",0.873185038566589,127.659996032714,2.57155235206347,M,10,19,67.7434844970703,"Halmahera, Indonesia",BMKG
198,bmg2024haxj,"2024-04-10T02:33:20,707959Z",-1.68035006523132,120.141090393066,2.48730484329218,M,10,24,43.33203125,"Sulawesi, Indonesia",BMKG
199,bmg2024hawg,"2024-04-10T01:59:29,641996Z",-1.32782924175262,120.48346710205,2.8446258213603,M,10,41,73.8594818115234,"Sulawesi, Indonesia",BMKG
200,bmg2024haqp,"2024-04-09T23:08:41,247775Z",-2.46529817581176,120.989906311035,3.54796960472252,M,10,52,35.6995773315429,"Sulawesi, Indonesia",BMKG
201,bmg2024haqn,"2024-04-09T23:06:18,331672Z",-2.89506793022155,128.82373046875,2.24999359895633,MLv,10,11,191.874740600585,Ceram Sea,BMKG
202,bmg2024hakh,"2024-04-09T19:56:54,061634Z",-2.76924395561218,129.420211791992,2.78262495697434,M,10,17,95.5797424316406,"Seram, Indonesia",BMKG
203,bmg2024hajx,"2024-04-09T19:44:57,990675Z",-2.7686812877655,129.452560424804,4.49357821316521,M,10,83,39.3722534179687,"Seram, Indonesia",BMKG
204,bmg2024hajq,"2024-04-09T19:37:27,131651Z",2.74702429771423,127.214706420898,3.18596634292976,M,10,16,140.650360107421,Northern Molucca Sea,BMKG
205,bmg2024hajb,"2024-04-09T19:19:55,66407Z",-1.94039666652679,120.55354309082,2.31933975169628,M,10,15,161.648803710937,"Sulawesi, Indonesia",BMKG
206,bmg2024hagj,"2024-04-09T17:58:13,431103Z",2.79285025596618,127.188491821289,3.92245059355861,M,10,30,141.71418762207,Northern Molucca Sea,BMKG
207,bmg2024hafv,"2024-04-09T17:41:21,508565Z",0.399431675672531,121.727348327636,1.97373561115867,M,166,16,100.680450439453,"Minahassa Peninsula, Sulawesi",BMKG
208,bmg2024haft,"2024-04-09T17:39:24,113178Z",0.302636891603469,122.200042724609,2.10171692523584,M,154,15,103.481781005859,"Minahassa Peninsula, Sulawesi",BMKG
209,bmg2024haez,"2024-04-09T17:15:47,412567Z",2.77944254875183,127.198463439941,3.62107682773236,M,10,29,141.556823730468,Northern Molucca Sea,BMKG
210,bmg2024haen,"2024-04-09T17:02:32,424755Z",2.79221177101135,127.238395690917,3.65038866841028,M,10,26,144.787246704101,Northern Molucca Sea,BMKG
211,bmg2024haei,"2024-04-09T16:56:25,19304Z",0.336169093847274,125.160530090332,3.11233353039523,M,14,24,115.69261932373,Northern Molucca Sea,BMKG
212,bmg2024hacy,"2024-04-09T16:14:22,766168Z",-4.12247657775878,128.660827636718,2.80792211795049,M,10,15,142.964431762695,Banda Sea,BMKG
213,bmg2024hacn,"2024-04-09T16:01:46,551513Z",-2.88447260856628,119.484054565429,2.39098428185259,M,10,19,101.018886566162,"Sulawesi, Indonesia",BMKG
214,bmg2024gzxa,"2024-04-09T13:14:45,181527Z",1.13267171382904,126.81037902832,3.60301052922127,M,43,35,56.9443092346191,Northern Molucca Sea,BMKG
215,bmg2024gzvn,"2024-04-09T12:28:40,499186Z",2.75819420814514,127.222297668457,3.31748576311038,M,10,15,141.771591186523,Northern Molucca Sea,BMKG
216,bmg2024gzvg,"2024-04-09T12:21:09,330592Z",2.77801728248596,127.185012817382,3.3329792644206,M,19,16,140.646560668945,Northern Molucca Sea,BMKG
217,bmg2024gzvb,"2024-04-09T12:15:27,053887Z",-0.0292088966816663,124.350547790527,4.08224501130186,M,23,41,58.8825454711914,Southern Molucca Sea,BMKG
218,bmg2024gzrv,"2024-04-09T10:37:26,857658Z",2.81572842597961,127.181915283203,3.78182906231278,M,11,27,142.612968444824,Northern Molucca Sea,BMKG
219,bmg2024gzqy,"2024-04-09T10:10:18,228824Z",2.84249210357666,127.307975769042,3.82402503748835,M,10,13,152.282707214355,Northern Molucca Sea,BMKG
220,bmg2024gzqf,"2024-04-09T09:48:02,766283Z",2.85207509994506,127.146598815917,6.61714999998982,Mw(mB),36,205,62.2523536682128,Northern Molucca Sea,BMKG
221,bmg2024gzgo,"2024-04-09T04:56:11,847746Z",-1.25961649417877,121.2232131958,3.03342111713133,M,10,31,101.982536315917,"Sulawesi, Indonesia",BMKG
222,bmg2024gzfj,"2024-04-09T04:19:56,306425Z",3.64467906951904,126.789848327636,3.84434686348021,M,20,12,152.370086669921,"Talaud Islands, Indonesia",BMKG
223,bmg2024gyoa,"2024-04-08T19:33:20,980025Z",0.320800483226776,122.000770568847,2.2893522110973,M,174,19,70.7556076049804,"Minahassa Peninsula, Sulawesi",BMKG
224,bmg2024gynt,"2024-04-08T19:25:07,733567Z",1.68972980976104,125.966171264648,3.29422254604156,M,24,29,60.6649951934814,Northern Molucca Sea,BMKG
225,bmg2024gyjo,"2024-04-08T17:17:59,941992Z",-2.7946228981018,127.926071166992,4.7539469325824,M,14,82,75.0611267089843,Ceram Sea,BMKG
226,bmg2024gydc,"2024-04-08T14:02:16,318417Z",0.232011660933494,122.337272644042,3.85028275444237,M,158,43,60.6037244796752,"Minahassa Peninsula, Sulawesi",BMKG
227,bmg2024gyah,"2024-04-08T12:37:43,838567Z",1.36064982414245,126.853660583496,3.32148655975356,M,11,18,106.307266235351,Northern Molucca Sea,BMKG
228,bmg2024gxyn,"2024-04-08T11:43:53,519969Z",0.664778292179107,129.301849365234,4.00971130023393,M,10,25,147.054527282714,"Halmahera, Indonesia",BMKG
229,bmg2024gxok,"2024-04-08T06:37:44,385231Z",-6.36888122558593,130.919769287109,4.54311940411976,M,10,21,146.760177612304,Banda Sea,BMKG
230,bmg2024gxfd,"2024-04-08T01:55:44,408558Z",-3.38649153709411,124.037658691406,3.08144569126549,M,27,13,211.780303955078,Ceram Sea,BMKG
231,bmg2024gxeh,"2024-04-08T01:30:07,747192Z",-3.34308886528015,123.438674926757,4.0014966165988,M,15,42,145.158241271972,"Sulawesi, Indonesia",BMKG
232,bmg2024gxdj,"2024-04-08T01:02:59,147194Z",4.41544723510742,127.579711914062,4.63492837479972,M,66,35,223.64305114746,"Talaud Islands, Indonesia",BMKG
233,bmg2024gwzo,"2024-04-07T23:07:08,452723Z",3.31894135475158,127.291679382324,3.73704482553763,M,21,19,180.709274291992,"Talaud Islands, Indonesia",BMKG
234,bmg2024gwsk,"2024-04-07T19:30:27,209979Z",-2.49220824241638,119.073692321777,3.25786624035957,M,10,35,157.635541915893,"Sulawesi, Indonesia",BMKG
235,bmg2024gwqj,"2024-04-07T18:28:49,766387Z",-6.8759913444519,130.587768554687,4.35271112099162,M,139,40,67.2941970825195,Banda Sea,BMKG
236,bmg2024gwog,"2024-04-07T17:23:50,38325Z",1.51726460456848,126.46401977539,4.08182204059578,M,10,45,64.7470331192016,Northern Molucca Sea,BMKG
237,bmg2024gwnk,"2024-04-07T16:59:02,538097Z",-3.68104124069213,128.813507080078,3.65056886103675,M,117,27,100.020568847656,"Seram, Indonesia",BMKG
238,bmg2024gwnc,"2024-04-07T16:49:40,760146Z",-3.23236584663391,123.372978210449,2.79904041835132,M,10,12,181.514498233795,"Sulawesi, Indonesia",BMKG
239,bmg2024gwlj,"2024-04-07T15:56:23,873135Z",0.92836332321167,126.624549865722,2.8905257982766,M,12,19,108.377609252929,Northern Molucca Sea,BMKG
240,bmg2024gwhx,"2024-04-07T14:12:20,611439Z",-3.27787399291992,123.395164489746,3.82871332279288,M,24,45,111.41958618164,"Sulawesi, Indonesia",BMKG
241,bmg2024gwha,"2024-04-07T13:44:39,226603Z",-1.94249808788299,120.375411987304,2.44911989293911,M,10,23,52.1333312988281,"Sulawesi, Indonesia",BMKG
242,bmg2024gvxv,"2024-04-07T09:06:59,908814Z",-3.2596583366394,123.411170959472,3.86783001970527,M,38,34,111.71622467041,"Sulawesi, Indonesia",BMKG
243,bmg2024gvuj,"2024-04-07T07:21:53,68643Z",-3.32167148590087,123.308357238769,3.9853392830549,M,11,44,94.8142013549804,"Sulawesi, Indonesia",BMKG
244,bmg2024gvsj,"2024-04-07T06:21:29,059076Z",1.28556776046752,128.870452880859,3.00722045361161,M,10,13,247.580245971679,"Halmahera, Indonesia",BMKG
245,bmg2024gvpy,"2024-04-07T05:07:55,553867Z",-3.17943882942199,123.301177978515,3.5101789078388,M,10,34,92.8388366699218,"Sulawesi, Indonesia",BMKG
246,bmg2024gvng,"2024-04-07T03:45:34,984258Z",0.835925042629242,120.458190917968,3.57024804328062,M,10,34,126.482185363769,"Minahassa Peninsula, Sulawesi",BMKG
247,bmg2024gvjw,"2024-04-07T02:03:21,804117Z",-3.28029894828796,123.325820922851,4.0918040228046,M,10,33,108.892311096191,"Sulawesi, Indonesia",BMKG
248,bmg2024gviu,"2024-04-07T01:30:21,108135Z",0.789255440235138,120.51773071289,3.11523271248257,M,10,16,115.26125717163,"Minahassa Peninsula, Sulawesi",BMKG
249,bmg2024gvhz,"2024-04-07T01:06:42,402773Z",-3.43132519721984,123.706718444824,3.70652198831386,M,15,30,207.0517578125,"Sulawesi, Indonesia",BMKG
250,bmg2024gvbe,"2024-04-06T21:39:30,783515Z",-0.475448191165924,122.385391235351,3.49654454026655,M,10,39,73.6492462158203,"Minahassa Peninsula, Sulawesi",BMKG
251,bmg2024gutl,"2024-04-06T17:45:05,889418Z",1.35014522075653,126.36343383789,3.2528951423079,M,10,24,101.035926818847,Northern Molucca Sea,BMKG
252,bmg2024gutk,"2024-04-06T17:44:08,489058Z",0.943567991256713,120.416885375976,3.18108525476996,M,10,29,145.276695251464,"Minahassa Peninsula, Sulawesi",BMKG
253,bmg2024gusy,"2024-04-06T17:29:53,462408Z",1.39333832263946,126.376678466796,3.48176213758582,M,10,24,103.20750427246,Northern Molucca Sea,BMKG
254,bmg2024gtwh,"2024-04-06T06:03:13,2254Z",-0.204426780343055,123.748184204101,3.96679199842948,M,48,40,59.1064052581787,"Minahassa Peninsula, Sulawesi",BMKG
255,bmg2024gtqb,"2024-04-06T02:55:08,234596Z",1.8010960817337,126.38720703125,3.89247371564149,M,10,39,70.834798336029,Northern Molucca Sea,BMKG
256,bmg2024gton,"2024-04-06T02:08:23,431363Z",-3.31150078773498,123.357528686523,3.96079551508932,M,10,45,96.5950241088867,"Sulawesi, Indonesia",BMKG
257,bmg2024gtln,"2024-04-06T00:37:28,839311Z",-0.162593334913253,124.573341369628,4.18773580349896,M,10,42,39.5807876586914,Southern Molucca Sea,BMKG
258,bmg2024gtez,"2024-04-05T21:19:13,535179Z",0.369810253381729,125.403060913085,4.06009576254638,M,25,17,71.6812057495117,Northern Molucca Sea,BMKG
259,bmg2024gtet,"2024-04-05T21:11:26,768049Z",-1.27529859542846,120.619728088378,2.29787845127423,M,10,9,163.985961914062,"Sulawesi, Indonesia",BMKG
260,bmg2024gsyw,"2024-04-05T18:14:05,660521Z",-6.39619588851928,128.780792236328,3.89682739675121,M,254,12,110.870529174804,Banda Sea,BMKG
261,bmg2024gsxu,"2024-04-05T17:40:45,868119Z",-0.135256543755531,122.949996948242,3.5673515912936,M,89,22,97.68310546875,"Minahassa Peninsula, Sulawesi",BMKG
262,bmg2024gsww,"2024-04-05T17:12:24,827964Z",-3.05614900588989,123.355903625488,3.66767639881088,M,10,19,116.370445251464,"Sulawesi, Indonesia",BMKG
263,bmg2024gsvh,"2024-04-05T16:25:26,673088Z",-1.22894513607025,120.609565734863,2.14568956917459,M,11,14,105.712120056152,"Sulawesi, Indonesia",BMKG
264,bmg2024gsun,"2024-04-05T16:01:55,590093Z",1.17807340621948,120.311645507812,3.40731791534078,M,10,22,126.196975708007,"Minahassa Peninsula, Sulawesi",BMKG
265,bmg2024gsfg,"2024-04-05T08:18:46,338767Z",3.42515182495117,125.827606201171,3.97881608459548,M,142,26,75.8753662109375,"Talaud Islands, Indonesia",BMKG
266,bmg2024grtf,"2024-04-05T02:13:41,678624Z",2.32465362548828,126.884620666503,3.99328576245153,M,11,31,102.440719604492,Northern Molucca Sea,BMKG
267,bmg2024grdx,"2024-04-04T18:29:27,510772Z",1.45074892044067,126.33031463623,4.46336007919233,M,10,85,61.4773073196411,Northern Molucca Sea,BMKG
268,bmg2024gqgz,"2024-04-04T06:55:40,110824Z",-0.0785734429955482,123.163116455078,2.98081445550954,M,141,26,84.4947662353515,"Minahassa Peninsula, Sulawesi",BMKG
269,bmg2024gqgm,"2024-04-04T06:39:53,622931Z",-0.0391786769032478,123.350273132324,4.73024241793185,Mw(mB),125,158,56.5714378356933,"Minahassa Peninsula, Sulawesi",BMKG
270,bmg2024gpks,"2024-04-03T19:39:51,572544Z",-3.35268521308898,123.392669677734,3.94594458932095,M,12,45,142.651889801025,"Sulawesi, Indonesia",BMKG
271,bmg2024gpcz,"2024-04-03T15:45:12,666442Z",-7.17174386978149,129.613464355468,4.27571383366904,M,147,17,79.6647644042968,Banda Sea,BMKG
272,bmg2024gpby,"2024-04-03T15:13:48,135509Z",-3.31043672561645,123.474723815917,3.27482055921109,M,21,29,176.906994581222,"Sulawesi, Indonesia",BMKG
273,bmg2024govl,"2024-04-03T11:57:38,857572Z",-3.29277896881103,123.409591674804,3.35064144078382,M,30,19,154.508956909179,"Sulawesi, Indonesia",BMKG
274,bmg2024goli,"2024-04-03T06:50:46,131413Z",-3.05761861801147,123.376525878906,3.67354498693995,M,10,26,170.278255462646,"Sulawesi, Indonesia",BMKG
275,bmg2024gogg,"2024-04-03T04:16:42,045242Z",-0.540325343608856,121.914443969726,3.11433378891492,M,12,39,72.3239135742187,"Minahassa Peninsula, Sulawesi",BMKG
276,bmg2024goeb,"2024-04-03T03:09:50,294126Z",1.42536044120788,126.436462402343,3.51955171159172,M,10,25,108.27798461914,Northern Molucca Sea,BMKG
277,bmg2024gnrf,"2024-04-02T20:40:56,570984Z",-3.37638998031616,123.396270751953,3.85301435921363,M,10,74,100.250007629394,"Sulawesi, Indonesia",BMKG
278,bmg2024gnkv,"2024-04-02T17:27:29,973498Z",-0.054323736578226,122.03904724121,2.52807600979532,M,249,21,74.5821685791015,"Minahassa Peninsula, Sulawesi",BMKG
279,bmg2024gnkc,"2024-04-02T17:05:24,933486Z",-2.92894530296325,127.840858459472,2.94999074012452,M,10,12,135.633209228515,Ceram Sea,BMKG
280,bmg2024gnjq,"2024-04-02T16:50:59,663059Z",-3.31147933006286,124.183868408203,3.56189590139426,M,45,24,158.06456375122,Ceram Sea,BMKG
281,bmg2024gnin,"2024-04-02T16:17:12,79509Z",-3.31228899955749,123.299903869628,5.05299432895908,mb,32,129,69.5330505371093,"Sulawesi, Indonesia",BMKG
282,bmg2024gnij,"2024-04-02T16:12:09,764457Z",-3.36397433280944,123.407157897949,3.56073844365806,M,30,36,143.668067932128,"Sulawesi, Indonesia",BMKG
283,bmg2024gnhu,"2024-04-02T15:55:33,678379Z",-3.29005813598632,123.299621582031,5.26648181706998,mb,10,145,37.9156875610351,"Sulawesi, Indonesia",BMKG
284,bmg2024gnbl,"2024-04-02T12:43:04,67559Z",0.41205483675003,122.021614074707,3.72713870241388,M,113,76,82.404239654541,"Minahassa Peninsula, Sulawesi",BMKG
285,bmg2024gnar,"2024-04-02T12:19:26,100072Z",0.808355033397674,124.429649353027,4.31313212315283,M,157,74,53.4581642150878,"Minahassa Peninsula, Sulawesi",BMKG
286,bmg2024gmsd,"2024-04-02T08:00:12,363999Z",-3.30884432792663,123.388786315917,3.92916662762538,M,29,57,111.674087524414,"Sulawesi, Indonesia",BMKG
287,bmg2024gmqw,"2024-04-02T07:21:52,566868Z",-5.46622562408447,122.976119995117,2.93494086242935,M,13,13,196.307739257812,"Sulawesi, Indonesia",BMKG
288,bmg2024gmid,"2024-04-02T02:57:01,466291Z",-1.08031153678894,120.699951171875,3.06619085877532,M,10,41,60.1414849758148,"Sulawesi, Indonesia",BMKG
289,bmg2024glzr,"2024-04-01T22:40:46,883561Z",0.911867022514343,124.080818176269,3.65295331851828,M,240,26,141.677837371826,"Minahassa Peninsula, Sulawesi",BMKG
290,bmg2024glnv,"2024-04-01T16:42:12,497912Z",-0.074987344443798,125.315361022949,3.56431687939768,M,13,37,64.8552169799804,Southern Molucca Sea,BMKG
291,bmg2024glmc,"2024-04-01T15:49:46,580908Z",-2.62406349182128,121.737388610839,2.7630262473026,M,10,29,65.8524780273437,"Sulawesi, Indonesia",BMKG
292,bmg2024glfz,"2024-04-01T12:43:23,795839Z",-3.44029378890991,120.3247756958,3.08459770896608,M,10,51,54.9931983947753,"Sulawesi, Indonesia",BMKG
293,bmg2024gldb,"2024-04-01T11:14:53,526143Z",4.07915639877319,128.337432861328,4.16019910317591,M,14,19,255.591033935546,"North of Halmahera, Indonesia",BMKG
294,bmg2024glcw,"2024-04-01T11:09:01,756269Z",-0.221772417426109,123.710250854492,3.28922367102786,M,54,27,87.8377609252929,"Minahassa Peninsula, Sulawesi",BMKG
295,bmg2024katt,"2024-05-22T17:20:09,20735Z",4.61454153060913,126.284934997558,4.26879116984952,M,60,49,219.103713989257,"Talaud Islands, Indonesia",BMKG
296,bmg2024katb,"2024-05-22T16:58:46,898943Z",-0.175770089030265,123.47361755371,4.52361410797848,MLv,89,126,57.940258026123,"Minahassa Peninsula, Sulawesi",BMKG
297,bmg2024kalr,"2024-05-22T13:15:13,904916Z",1.75959575176239,128.921981811523,3.29118185032131,M,10,18,183.236740112304,"Halmahera, Indonesia",BMKG
298,bmg2024kalq,"2024-05-22T13:14:19,581138Z",-0.143948331475257,122.88761138916,3.17547224250462,M,109,29,91.3014984130859,"Minahassa Peninsula, Sulawesi",BMKG
299,bmg2024kabd,"2024-05-22T07:56:01,996564Z",0.279735028743743,121.725608825683,3.91694201203061,M,195,52,91.06591796875,"Minahassa Peninsula, Sulawesi",BMKG
300,bmg2024jzwy,"2024-05-22T05:49:14,147367Z",0.0497599281370639,123.741256713867,5.05581026317455,Mw(mB),130,211,41.8556213378906,"Minahassa Peninsula, Sulawesi",BMKG
301,bmg2024jzcb,"2024-05-21T19:16:02,104172Z",-0.127397343516349,125.18383026123,3.379431770613,M,8,17,147.710845947265,Southern Molucca Sea,BMKG
302,bmg2024jzbf,"2024-05-21T18:50:08,042479Z",-1.35744822025299,120.001029968261,2.6724780569451,M,4,21,65.1001434326171,"Sulawesi, Indonesia",BMKG
303,bmg2024jyyx,"2024-05-21T17:40:23,884147Z",1.40763163566589,120.714294433593,3.07330754197349,M,6,25,141.534202575683,"Minahassa Peninsula, Sulawesi",BMKG
304,bmg2024jyvp,"2024-05-21T16:00:13,619782Z",0.516750574111938,121.594062805175,2.6974340028678,M,69,20,112.693901062011,"Minahassa Peninsula, Sulawesi",BMKG
305,bmg2024jyaj,"2024-05-21T05:16:45,534922Z",0.815511107444763,121.936782836914,4.42420247763645,M,42,32,135.274826049804,"Minahassa Peninsula, Sulawesi",BMKG
306,bmg2024jxle,"2024-05-20T21:35:45,709403Z",-0.704361617565155,123.089096069335,3.42959595212229,M,8,16,79.1934356689453,"Minahassa Peninsula, Sulawesi",BMKG
307,bmg2024jxdu,"2024-05-20T17:52:25,73597Z",-3.2442512512207,123.403297424316,3.77650978300319,M,32,28,122.971633911132,"Sulawesi, Indonesia",BMKG
308,bmg2024jxdd,"2024-05-20T17:32:16,319951Z",-3.33543825149536,123.448600769042,3.77645752674582,M,30,37,195.808903694152,"Sulawesi, Indonesia",BMKG
309,bmg2024jxbg,"2024-05-20T16:34:22,953583Z",4.54382467269897,126.93894958496,4.40770042515166,M,78,38,128.219450831413,"Talaud Islands, Indonesia",BMKG
310,bmg2024jwzr,"2024-05-20T15:46:34,256558Z",-2.6656174659729,129.712478637695,3.35532977154825,M,12,14,87.101318359375,"Seram, Indonesia",BMKG
311,bmg2024jwzl,"2024-05-20T15:39:51,478411Z",-2.38691687583923,121.154258728027,2.60989558505133,M,6,12,111.666296005249,"Sulawesi, Indonesia",BMKG
312,bmg2024jwyu,"2024-05-20T15:20:47,704659Z",-0.180505484342575,123.376480102539,3.74087594497603,M,116,38,71.6445045471191,"Minahassa Peninsula, Sulawesi",BMKG
313,bmg2024jwvc,"2024-05-20T13:27:55,110069Z",-3.27576065063476,123.407501220703,3.94444240239088,M,32,44,128.888092041015,"Sulawesi, Indonesia",BMKG
314,bmg2024jwuw,"2024-05-20T13:21:27,265231Z",2.35584282875061,126.804817199707,3.44846842467005,M,20,13,125.286979675292,Northern Molucca Sea,BMKG
315,bmg2024jwps,"2024-05-20T10:45:12,823814Z",1.10478913784027,126.387512207031,3.82839295099454,M,27,27,74.1740989685058,Northern Molucca Sea,BMKG
316,bmg2024jvtt,"2024-05-19T23:39:45,620852Z",-0.0360108278691768,126.232925415039,4.23719164465464,M,202,24,130.169639587402,Southern Molucca Sea,BMKG
317,bmg2024jvro,"2024-05-19T22:32:23,9911Z",-5.65568733215332,130.253448486328,4.62918444988049,M,171,41,96.8468017578125,Banda Sea,BMKG
318,bmg2024jvqv,"2024-05-19T22:11:02,120091Z",0.265244275331497,121.764663696289,2.88696900070064,M,185,48,89.3623504638671,"Minahassa Peninsula, Sulawesi",BMKG
319,bmg2024jvgm,"2024-05-19T16:57:27,618715Z",2.2362368106842,128.605926513671,4.54810666134691,M,15,71,175.075592041015,"Halmahera, Indonesia",BMKG
