No,Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Coun,Azimuth Ga,Location,Agency,lat,long
90,bmg2024bghl,2024/01/18 16:06:40.356,-1.098144531000000,121.493957499999993,4.529767089000000,MLv,10,118,31.577301030000001,"Sulawesi, Indonesia",BMKG,9878579.669,332426.337
91,bmg2024bghj,2024/01/18 16:04:19.388,-1.113484144000000,119.805885300000000,2.727671734000000,MLv,35,32,54.857147220000002,"Sulawesi, Indonesia",BMKG,9876733.652,144456.361
92,bmg2024bggw,2024/01/18 15:49:12.593,1.340712786000000,121.337463400000004,3.069934433000000,MLv,10,39,151.860794099999993,"Minahassa Peninsula, Sulawesi",BMKG,10148252.120,315025.503
93,bmg2024bfrj,2024/01/18 07:59:21.412,-1.083722115000000,120.292007400000003,2.632099632000000,MLv,13,9,117.481704699999995,"Sulawesi, Indonesia",BMKG,9880081.216,198608.857
94,bmg2024benk,2024/01/17 16:51:37.714,0.257948756200000,122.393707300000003,4.155575064000000,MLv,133,68,45.755504610000003,"Minahassa Peninsula, Sulawesi",BMKG,10028512.690,432534.214
95,bmg2024bdwp,2024/01/17 08:22:01.775,1.074020267000000,121.280662500000005,2.694264538000000,M,10,10,147.548221600000005,"Minahassa Peninsula, Sulawesi",BMKG,10118765.460,308685.282
96,bmg2024bdbl,2024/01/16 21:40:14.816,-0.143309176000000,123.290786699999998,2.986959929000000,MLv,127,38,114.402217899999997,"Minahassa Peninsula, Sulawesi",BMKG,9984159.824,532357.319
97,bmg2024bczm,2024/01/16 20:40:54.344,-0.099300168450000,123.126113899999993,3.315014483000000,MLv,133,53,63.108112339999998,"Minahassa Peninsula, Sulawesi",BMKG,9989024.321,514033.310
98,bmg2024bcnt,2024/01/16 14:45:04.885,-2.131727219000000,121.071449299999998,2.775319098000000,MLv,10,14,86.886058809999994,"Sulawesi, Indonesia",BMKG,9764244.686,285507.447
99,bmg2024bbvd,2024/01/16 05:20:36.377,-0.159878507300000,122.819191000000004,2.707138560000000,MLv,124,22,84.202178959999998,"Minahassa Peninsula, Sulawesi",BMKG,9982328.532,479880.529
100,bmg2024bbtc,2024/01/16 04:19:09.996,1.150483727000000,125.395729099999997,2.870985241000000,MLv,33,12,240.347040800000002,Northern Molucca Sea,BMKG,10127275.150,766609.446
101,bmg2024bbpk,2024/01/16 02:26:50.739,-1.103678584000000,121.485054000000005,3.147828850000000,MLv,10,48,48.191955569999998,"Sulawesi, Indonesia",BMKG,9877967.272,331435.745
102,bmg2024bbct,2024/01/15 20:03:36.905,-1.253869295000000,120.768554699999996,2.927190590000000,MLv,5,57,38.546585080000000,"Sulawesi, Indonesia",BMKG,9861303.698,251691.922
103,bmg2024baxr,2024/01/15 17:30:17.531,-0.239365577700000,122.873847999999995,3.294526969000000,MLv,79,53,57.968845369999997,"Minahassa Peninsula, Sulawesi",BMKG,9973542.846,485962.551
104,bmg2024batt,2024/01/15 15:30:48.959,-1.158177972000000,120.581611600000002,3.356901518000000,MLv,10,58,41.887433049999999,"Sulawesi, Indonesia",BMKG,9871871.503,230868.131
105,bmg2024baql,2024/01/15 13:50:14.635,-1.573093295000000,120.470260600000003,2.373342166000000,M,10,19,63.918518069999998,"Sulawesi, Indonesia",BMKG,9825954.813,218516.776
106,bmg2024bahc,2024/01/15 09:07:09.555,-3.974388599000000,122.398864700000004,2.584899806000000,MLv,10,17,124.142593399999996,"Sulawesi, Indonesia",BMKG,9560679.312,433267.263
107,bmg2024azgr,2024/01/14 19:45:18.813,-0.315806120600000,124.580078099999994,3.226493511000000,MLv,31,22,140.195394999999991,Southern Molucca Sea,BMKG,9965080.564,675842.918
108,bmg2024azga,2024/01/14 19:26:56.390,0.347441464700000,121.763641399999997,2.564668881000000,MLv,194,36,65.500778199999999,"Minahassa Peninsula, Sulawesi",BMKG,10038411.720,362416.006
109,bmg2024ayou,2024/01/14 10:43:47.624,0.501338005100000,119.414299000000000,2.991997666000000,M,10,30,143.802307100000007,"Minahassa Peninsula, Sulawesi",BMKG,10055522.340,100754.011
110,bmg2024ayah,2024/01/14 03:24:08.447,-0.128600537800000,122.914344799999995,3.218116609000000,MLv,120,29,56.986328120000003,"Minahassa Peninsula, Sulawesi",BMKG,9985785.760,490468.741
111,bmg2024axpw,2024/01/13 22:07:43.776,1.220367789000000,124.558952300000001,4.201915352000001,MLv,237,55,120.407211300000000,"Minahassa Peninsula, Sulawesi",BMKG,10134937.780,673454.803
112,bmg2024axnu,2024/01/13 21:05:07.894,-4.310992241000000,121.825676000000001,2.116934783000000,MLv,11,12,150.911651599999999,"Sulawesi, Indonesia",BMKG,9523396.413,369685.303
113,bmg2024axfl,2024/01/13 16:52:59.284,1.043350577000000,119.879097000000002,2.964503377000000,MLv,10,34,165.663909899999993,Celebes Sea,BMKG,10115494.120,152605.954
114,bmg2024axdx,2024/01/13 16:05:41.820,-1.918740034000000,122.543708800000005,3.457082349000000,MLv,10,81,69.942764280000006,"Sulawesi, Indonesia",BMKG,9787914.014,449253.952
