No,Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Count,Azimuth Gap,Location,Agency
159,bmg2024alha,2024-01-07T04:02:09.550455Z,-2.502984762,121.0252151,2.863393385,M,10,37,61.42861938,"Sulawesi, Indonesia",BMKG
160,bmg2024akru,2024-01-06T20:20:38.069169Z,-0.2056855559,123.0811615,3.228068834,MLv,26,30,96.41463852,"Minahassa Peninsula, Sulawesi",BMKG
161,bmg2024ajyh,2024-01-06T10:29:15.437756Z,0.5431435704,121.9959717,2.44345546,MLv,175,15,82.3574295,"Minahassa Peninsula, Sulawesi",BMKG
162,bmg2024ajml,2024-01-06T04:30:53.946139Z,-1.324579597,119.7151108,2.461586103,MLv,10,21,69.36509705,"Sulawesi, Indonesia",BMKG
163,bmg2024ajlt,2024-01-06T04:10:02.497885Z,-1.288024545,119.6763535,4.065399434,MLv,10,85,58.56048584,"Sulawesi, Indonesia",BMKG
164,bmg2024ajjz,2024-01-06T03:16:27.848472Z,-0.2039521039,123.0073776,3.921863031,MLv,103,59,61.08153152,"Minahassa Peninsula, Sulawesi",BMKG
165,bmg2024aipc,2024-01-05T16:43:16.004016Z,0.7105216384,121.2863388,2.533639286,MLv,39,26,70.3606205,"Minahassa Peninsula, Sulawesi",BMKG
166,bmg2024ahvq,2024-01-05T06:52:42.146464Z,1.458283544,125.2675629,3.827953975,MLv,108,37,95.60804605,Northern Molucca Sea,BMKG
167,bmg2024ahsw,2024-01-05T05:29:23.787909Z,0.1330134869,119.5606461,2.026356803,MLv,12,10,155.7212219,"Minahassa Peninsula, Sulawesi",BMKG
168,bmg2024ahrk,2024-01-05T04:44:16.36234Z,-2.415168762,120.7665329,2.548629169,MLv,10,20,66.35470581,"Sulawesi, Indonesia",BMKG
169,bmg2024ahrg,2024-01-05T04:39:51.799182Z,-3.9973104,119.9379959,2.168334761,MLv,30,18,103.0123672,"Sulawesi, Indonesia",BMKG
170,bmg2024ahqm,2024-01-05T04:16:39.149181Z,0.6417046189,121.9187698,1.54140691,M,183,10,120.0414696,"Minahassa Peninsula, Sulawesi",BMKG
171,bmg2024ahau,2024-01-04T20:20:56.655818Z,-6.178472519,120.1720505,3.003754138,MLv,10,33,113.9594269,Flores Sea,BMKG
172,bmg2024agqn,2024-01-04T15:09:29.065712Z,1.890723109,121.9974365,2.542746043,MLv,10,15,248.7224884,"Minahassa Peninsula, Sulawesi",BMKG
173,bmg2024agkv,2024-01-04T12:16:57.532277Z,-0.2491204292,123.0463867,2.640753147,MLv,33,13,93.03754425,"Minahassa Peninsula, Sulawesi",BMKG
174,bmg2024afta,2024-01-04T03:16:47.109006Z,-0.2389859259,122.8795319,3.406392242,M,82,46,58.61423492,"Minahassa Peninsula, Sulawesi",BMKG
175,bmg2024afot,2024-01-04T01:08:10.787869Z,0.3139358461,122.0955963,3.004250223,M,182,36,65.65119934,"Minahassa Peninsula, Sulawesi",BMKG
176,bmg2024aflh,2024-01-03T23:22:32.429496Z,-0.6956635118,122.0901184,2.797023797,MLv,11,27,77.49534988,"Minahassa Peninsula, Sulawesi",BMKG
177,bmg2024afkh,2024-01-03T22:52:29.777644Z,0.1109706238,124.9775696,3.693423722,M,10,30,81.15408325,"Minahassa Peninsula, Sulawesi",BMKG
178,bmg2024afbl,2024-01-03T18:25:00.549152Z,-0.3563036919,125.2229233,3.562641894,MLv,101,19,143.176445,Southern Molucca Sea,BMKG
179,bmg2024afap,2024-01-03T17:58:23.365172Z,-0.2749537528,125.3174057,3.713343964,MLv,10,43,59.20053101,Southern Molucca Sea,BMKG
180,bmg2024aesy,2024-01-03T14:06:49.498796Z,1.908991456,122.0168839,2.719154897,MLv,10,20,237.4141922,"Minahassa Peninsula, Sulawesi",BMKG
181,bmg2024aelm,2024-01-03T10:20:57.542298Z,0.3791843653,120.5356216,2.826686546,MLv,70,19,65.61014175,"Minahassa Peninsula, Sulawesi",BMKG
182,bmg2024aeik,2024-01-03T08:47:15.957663Z,-0.1986807883,123.6324463,4.57966564,MLv,40,58,62.18994522,"Minahassa Peninsula, Sulawesi",BMKG
183,bmg2024adwn,2024-01-03T02:47:15.593574Z,2.084189177,122.0700684,4.302402146,MLv,10,41,134.8702011,Celebes Sea,BMKG
184,bmg2024admb,2024-01-02T21:29:48.607424Z,-2.970048428,119.4388809,2.459946981,MLv,10,25,76.60919189,"Sulawesi, Indonesia",BMKG
185,bmg2024adiz,2024-01-02T19:56:09.445677Z,-2.981712341,119.4370651,3.028037624,MLv,10,39,63.79133606,"Sulawesi, Indonesia",BMKG
186,bmg2024adir,2024-01-02T19:46:53.551682Z,0.1000120416,122.8259277,2.989772566,MLv,110,36,65.66991425,"Minahassa Peninsula, Sulawesi",BMKG
187,bmg2024adif,2024-01-02T19:33:21.042479Z,-2.940333128,119.4081573,2.487427213,MLv,10,26,68.4776988,"Sulawesi, Indonesia",BMKG
188,bmg2024adic,2024-01-02T19:30:26.693567Z,-2.910212994,119.4092026,2.383407092,MLv,10,18,71.39398813,"Sulawesi, Indonesia",BMKG
189,bmg2024adib,2024-01-02T19:28:32.699765Z,-2.910235405,119.4032059,1.92949356,MLv,10,16,162.9537964,"Sulawesi, Indonesia",BMKG
190,bmg2024addu,2024-01-02T17:19:11.241717Z,-1.243025899,120.2448959,1.874765285,MLv,11,15,76.92176819,"Sulawesi, Indonesia",BMKG
191,bmg2024adcx,2024-01-02T16:52:17.172002Z,-1.872952104,122.540451,2.976728921,MLv,10,21,145.5122986,"Sulawesi, Indonesia",BMKG
192,bmg2024adco,2024-01-02T16:42:28.289218Z,-1.315621853,120.1403351,3.463641239,MLv,10,55,49.91413879,"Sulawesi, Indonesia",BMKG
193,bmg2024acsk,2024-01-02T11:34:33.440486Z,-0.1510483325,120.3808212,2.403353693,MLv,74,32,52.57111359,"Minahassa Peninsula, Sulawesi",BMKG
194,bmg2024aclp,2024-01-02T08:07:37.138252Z,-2.163448811,120.4696579,3.046952222,MLv,10,51,59.79370117,"Sulawesi, Indonesia",BMKG
195,bmg2024acli,2024-01-02T07:59:35.839298Z,-2.091675997,120.4202728,3.140086751,MLv,10,60,61.87834167,"Sulawesi, Indonesia",BMKG
196,bmg2024ablw,2024-01-01T19:08:18.453426Z,0.792899549,120.5101776,2.803462415,MLv,10,35,116.4295998,"Minahassa Peninsula, Sulawesi",BMKG
197,bmg2024abdt,2024-01-01T15:01:37.685699Z,-0.2358779907,123.1269608,3.739720571,MLv,95,93,41.37870789,"Minahassa Peninsula, Sulawesi",BMKG
198,bmg2024aapp,2024-01-01T07:52:43.755595Z,-0.1556450427,123.6620789,5.80287824205883,M,73,215,55.91963482,"Minahassa Peninsula, Sulawesi",BMKG
199,bmg2024aajp,2024-01-01T04:50:34.514796Z,-1.120955944,120.3780594,2.664167181,MLv,10,25,57.73335266,"Sulawesi, Indonesia",BMKG
200,bmg2024aadl,2024-01-01T01:44:08.498222Z,-1.520878911,119.8210831,2.740933638,M,10,39,88.00865173,"Sulawesi, Indonesia",BMKG
201,bmg2024aact,2024-01-01T01:23:41.3555Z,-0.7150553465,119.8928986,2.168527649,MLv,10,18,88.54228982,"Minahassa Peninsula, Sulawesi",BMKG
202,bmg2024aaar,2024-01-01T00:20:10.108693Z,0.675870657,124.0213242,3.35114747,MLv,254,28,113.4012489,"Minahassa Peninsula, Sulawesi",BMKG
203,bmg2024aaac,2024-01-01T00:03:15.95264Z,-1.222483039,120.5209732,3.08454699,MLv,10,44,62.91851044,"Sulawesi, Indonesia",BMKG
204,bmg2024edds,2024-02-28T15:25:07.491358Z,-1.9256067276001,122.502212524414,3.72996171720444,M,10,39,94.5185928344727,"Sulawesi, Indonesia",BMKG
205,bmg2024eczc,2024-02-28T13:06:08.122559Z,1.54785513877869,124.753944396973,4.0009329663169,M,218,33,125.468362808228,"Minahassa Peninsula, Sulawesi",BMKG
206,bmg2024ecag,2024-02-28T00:32:05.686727Z,0.840427994728088,120.492881774902,2.962865651525,M,12,29,177.063613891602,"Minahassa Peninsula, Sulawesi",BMKG
207,bmg2024ebsm,2024-02-27T20:37:27.943253Z,-1.13932597637177,120.291412353516,1.47803345511334,M,10,10,95.6303253173828,"Sulawesi, Indonesia",BMKG
208,bmg2024ebay,2024-02-27T11:45:42.773684Z,-0.116564899682999,121.678115844727,2.84970501439739,M,4,25,64.365104675293,"Minahassa Peninsula, Sulawesi",BMKG
209,bmg2024eazd,2024-02-27T10:50:54.582459Z,-2.96775364875793,119.35188293457,2.55152932914434,M,4,14,106.167892456055,"Sulawesi, Indonesia",BMKG
210,bmg2024eaxy,2024-02-27T10:13:56.619381Z,-4.45741748809814,122.869209289551,2.84502541357235,M,9,9,162.126663208008,"Sulawesi, Indonesia",BMKG
211,bmg2024dzqd,2024-02-26T17:09:52.403059Z,-2.94940876960754,119.38028717041,2.28324895976922,M,13,18,85.8823089599609,"Sulawesi, Indonesia",BMKG
212,bmg2024dzjk,2024-02-26T13:45:26.960083Z,-0.676775634288788,121.876953125,3.07475597449954,M,7,50,35.7713928222656,"Minahassa Peninsula, Sulawesi",BMKG
213,bmg2024dyrk,2024-02-26T04:39:23.102121Z,-1.646031498909,120.649536132813,3.02261978497258,M,1,18,68.4626350402832,"Sulawesi, Indonesia",BMKG
214,bmg2024dynn,2024-02-26T02:41:35.601978Z,-1.28867244720459,121.158325195313,2.41862293102932,M,5,13,110.578430175781,"Sulawesi, Indonesia",BMKG
215,bmg2024dxxa,2024-02-25T18:21:25.978518Z,0.370641112327576,120.937622070313,2.66837319109471,M,102,38,65.2622985839844,"Minahassa Peninsula, Sulawesi",BMKG
216,bmg2024dxwx,2024-02-25T18:18:28.940483Z,0.3595210313797,120.884620666504,2.41063267375403,M,101,31,71.3016624450684,"Minahassa Peninsula, Sulawesi",BMKG
217,bmg2024dxlw,2024-02-25T12:43:43.461082Z,-2.43177151679993,120.721664428711,3.03913571051247,M,10,53,75.3040466308594,"Sulawesi, Indonesia",BMKG
218,bmg2024dvtk,2024-02-24T14:16:09.534658Z,-2.95390892028809,119.354751586914,2.96529916084587,M,4,40,81.6150512695313,"Sulawesi, Indonesia",BMKG
219,bmg2024dvse,2024-02-24T13:38:56.559853Z,-0.760291635990143,119.858879089355,2.12440380308692,M,10,18,75.9211339950562,"Minahassa Peninsula, Sulawesi",BMKG
220,bmg2024dvon,2024-02-24T11:47:25.928061Z,-1.3262152671814,120.247131347656,2.13888464613304,M,14,17,97.0892639160156,"Sulawesi, Indonesia",BMKG
221,bmg2024dvmv,2024-02-24T10:56:52.473952Z,0.969070494174957,121.706321716309,2.73813939233757,M,10,21,143.513313293457,"Minahassa Peninsula, Sulawesi",BMKG
222,bmg2024duiu,2024-02-23T19:45:33.822524Z,-0.248829409480095,123.177642822266,2.844383324393,M,81,45,51.9005737304688,"Minahassa Peninsula, Sulawesi",BMKG
223,bmg2024dtvg,2024-02-23T12:55:51.857893Z,-2.96162676811218,119.376831054688,3.24247887940299,M,10,30,65.9920520782471,"Sulawesi, Indonesia",BMKG
224,bmg2024dttj,2024-02-23T11:58:00.271778Z,-0.0768638551235199,121.917442321777,4.04798605804739,M,251,75,34.792594909668,"Minahassa Peninsula, Sulawesi",BMKG
225,bmg2024dtrz,2024-02-23T11:16:19.951238Z,-2.45924520492554,121.031646728516,2.81385933399736,M,10,13,76.2713623046875,"Sulawesi, Indonesia",BMKG
226,bmg2024dtma,2024-02-23T08:16:07.652919Z,-4.40686464309692,123.101081848145,2.26300448895658,M,10,10,224.773880004883,Banda Sea,BMKG
227,bmg2024dtls,2024-02-23T08:06:58.501151Z,0.359858363866806,125.234504699707,3.22587674506655,M,10,20,112.82453918457,Northern Molucca Sea,BMKG
228,bmg2024dtkn,2024-02-23T07:29:55.460819Z,-0.6634561419487,121.774085998535,2.72412296691096,M,26,16,123.588394165039,"Minahassa Peninsula, Sulawesi",BMKG
229,bmg2024dtis,2024-02-23T06:35:50.917555Z,-1.05262422561646,121.454063415527,1.92045901254409,M,13,8,153.613288879395,"Sulawesi, Indonesia",BMKG
230,bmg2024dsud,2024-02-22T23:13:36.455211Z,1.14580082893372,120.29109954834,3.87667592917473,M,10,30,175.549186706543,"Minahassa Peninsula, Sulawesi",BMKG
231,bmg2024dsse,2024-02-22T22:14:23.385813Z,-3.82019281387329,119.03589630127,2.71300482989827,M,16,24,190.169357299805,"Sulawesi, Indonesia",BMKG
232,bmg2024dsjq,2024-02-22T17:55:08.121402Z,-2.94852018356323,119.352668762207,2.13576972718029,M,10,9,161.494522094727,"Sulawesi, Indonesia",BMKG
233,bmg2024dsfs,2024-02-22T15:56:51.766664Z,1.05956280231476,119.80241394043,3.42555028801043,M,10,23,152.312538146973,Celebes Sea,BMKG
234,bmg2024dsce,2024-02-22T14:09:44.560782Z,-1.30914270877838,120.36930847168,3.00714143005701,M,10,21,73.1241683959961,"Sulawesi, Indonesia",BMKG
235,bmg2024drwy,2024-02-22T11:30:13.23497Z,0.255073040723801,123.978858947754,3.34625534358478,M,187,27,65.7447324246168,"Minahassa Peninsula, Sulawesi",BMKG
236,bmg2024dqnw,2024-02-21T17:46:53.994086Z,0.307095795869827,122.07984161377,3.10689048334951,M,162,41,60.1539611816406,"Minahassa Peninsula, Sulawesi",BMKG
237,bmg2024dqkg,2024-02-21T15:57:47.823009Z,1.05965793132782,121.762321472168,3.24967162759218,M,6,27,169.993629455566,"Minahassa Peninsula, Sulawesi",BMKG
238,bmg2024dqgw,2024-02-21T14:14:34.358992Z,-1.35247731208801,120.383171081543,2.87890532562107,M,5,26,54.2581329345703,"Sulawesi, Indonesia",BMKG
239,bmg2024dqat,2024-02-21T11:09:34.098789Z,-2.54275941848755,121.279350280762,2.94362230541367,M,10,38,44.9464416503906,"Sulawesi, Indonesia",BMKG
240,bmg2024dplv,2024-02-21T03:37:33.097179Z,-0.875525772571564,121.745590209961,2.37299753618698,M,11,13,132.297241210938,"Minahassa Peninsula, Sulawesi",BMKG
241,bmg2024dpem,2024-02-20T23:54:10.753819Z,-4.43036079406738,121.705123901367,3.00512320401073,M,10,29,74.7034912109375,"Sulawesi, Indonesia",BMKG
242,bmg2024dpat,2024-02-20T22:01:19.386192Z,0.320451557636261,119.504119873047,2.71705003183686,M,17,20,143.323379516602,"Minahassa Peninsula, Sulawesi",BMKG
243,bmg2024dovx,2024-02-20T19:34:59.571769Z,-1.34776556491852,119.295707702637,2.37876629306903,M,15,22,97.0402374267578,"Sulawesi, Indonesia",BMKG
244,bmg2024dopc,2024-02-20T16:08:40.340602Z,-2.39060091972351,120.87092590332,4.07222750805642,M,6,88,47.0880737304688,"Sulawesi, Indonesia",BMKG
245,bmg2024doku,2024-02-20T13:58:16.534009Z,0.614379167556763,122.29655456543,2.43209283201866,M,68,16,82.4380502700806,"Minahassa Peninsula, Sulawesi",BMKG
246,bmg2024doct,2024-02-20T09:54:31.701713Z,-0.378181368112564,124.603370666504,4.24446731001788,M,10,61,41.4699287414551,Southern Molucca Sea,BMKG
247,bmg2024dobs,2024-02-20T09:22:25.101711Z,-2.37302994728088,120.79663848877,2.43339601974257,M,21,17,83.6584453582764,"Sulawesi, Indonesia",BMKG
248,bmg2024dnxh,2024-02-20T07:08:23.541234Z,-1.05038785934448,120.260498046875,2.41507678921928,M,10,15,95.8591995239258,"Sulawesi, Indonesia",BMKG
249,bmg2024dnmo,2024-02-20T01:43:38.274589Z,-0.141280919313431,123.284828186035,2.2762034336353,ML,10,8,148.897903442383,"Minahassa Peninsula, Sulawesi",BMKG
250,bmg2024dnel,2024-02-19T21:37:21.835136Z,0.302376300096512,121.973052978516,3.07512565039015,M,166,47,48.5607376098633,"Minahassa Peninsula, Sulawesi",BMKG
251,bmg2024dnbf,2024-02-19T19:59:18.017225Z,-2.66896057128906,122.474365234375,3.26791718484186,M,10,63,93.5018157958984,"Sulawesi, Indonesia",BMKG
252,bmg2024dmyi,2024-02-19T18:31:47.746186Z,-0.191606521606445,119.488037109375,3.42906724891238,M,10,64,87.2036285400391,"Minahassa Peninsula, Sulawesi",BMKG
253,bmg2024dlvr,2024-02-19T04:03:06.449898Z,-3.49385809898376,123.470031738281,3.97417517745324,M,22,90,80.6595993041992,"Sulawesi, Indonesia",BMKG
254,bmg2024djzt,2024-02-18T03:49:57.044907Z,-1.07919371128082,121.502410888672,3.1378703805861,M,10,39,47.1207733154297,"Sulawesi, Indonesia",BMKG
255,bmg2024dith,2024-02-17T11:25:57.851575Z,0.256865382194519,121.971206665039,3.89975180983773,M,169,59,42.0093383789063,"Minahassa Peninsula, Sulawesi",BMKG
256,bmg2024dinf,2024-02-17T08:22:39.830932Z,0.953865826129913,119.343841552734,3.38739273024892,M,11,33,148.766014099121,"Minahassa Peninsula, Sulawesi",BMKG
257,bmg2024dhlp,2024-02-16T18:24:29.83725Z,1.47947084903717,120.251518249512,4.51861516369978,M,10,74,117.317413330078,"Minahassa Peninsula, Sulawesi",BMKG
258,bmg2024dhin,2024-02-16T16:51:20.874901Z,-2.25470089912415,121.160385131836,3.06450039537069,M,10,34,48.2885894775391,"Sulawesi, Indonesia",BMKG
259,bmg2024dgqb,2024-02-16T07:32:22.054263Z,-2.93112015724182,119.433616638184,2.1869671233875,MLv,10,18,80.2582540512085,"Sulawesi, Indonesia",BMKG
260,bmg2024dgnv,2024-02-16T06:24:21.212216Z,-2.31119728088379,120.774314880371,3.13200172593578,MLv,5,26,93.2261047363281,"Sulawesi, Indonesia",BMKG
261,bmg2024dflk,2024-02-15T16:03:29.248375Z,-0.161291003227234,123.208930969238,3.60227072774524,M,121,47,66.2332344055176,"Minahassa Peninsula, Sulawesi",BMKG
262,bmg2024dfld,2024-02-15T15:53:22.639311Z,0.901562213897705,119.276870727539,3.5109343410941,M,24,48,115.630874633789,"Minahassa Peninsula, Sulawesi",BMKG
263,bmg2024dfla,2024-02-15T15:51:14.518021Z,0.920108258724213,119.275932312012,3.22283593872739,M,25,36,142.614410400391,"Minahassa Peninsula, Sulawesi",BMKG
264,bmg2024dfhe,2024-02-15T13:54:15.317331Z,0.651659786701202,122.191459655762,3.10801836334376,M,89,35,99.5118446350098,"Minahassa Peninsula, Sulawesi",BMKG
265,bmg2024dfel,2024-02-15T12:32:12.690183Z,-0.10275062918663,122.872428894043,3.74284591892957,M,139,47,57.1379699707031,"Minahassa Peninsula, Sulawesi",BMKG
266,bmg2024dfco,2024-02-15T11:35:13.187047Z,-2.11835360527039,120.294166564941,2.49328296199229,M,10,19,107.746444702148,"Sulawesi, Indonesia",BMKG
267,bmg2024dfcg,2024-02-15T11:25:08.64686Z,-5.05119371414185,123.25659942627,2.72513612680623,M,26,12,143.955062866211,Banda Sea,BMKG
268,bmg2024devp,2024-02-15T08:03:18.098371Z,-0.0472471304237843,123.344497680664,3.52231285975567,M,144,45,71.1433639526367,"Minahassa Peninsula, Sulawesi",BMKG
269,bmg2024dehx,2024-02-15T01:08:45.685269Z,1.19379234313965,121.803932189941,4.44335299797968,M,10,73,147.835655212402,"Minahassa Peninsula, Sulawesi",BMKG
270,bmg2024debz,2024-02-14T22:09:05.619972Z,-0.754608452320099,119.804718017578,2.88872937517361,M,20,32,82.6856384277344,"Minahassa Peninsula, Sulawesi",BMKG
271,bmg2024ddlm,2024-02-14T13:49:02.474816Z,0.742084085941315,121.823539733887,3.68112673750226,MLv,65,43,108.827507019043,"Minahassa Peninsula, Sulawesi",BMKG
272,bmg2024ddcu,2024-02-14T09:25:29.449641Z,-0.109229922294617,123.394676208496,4.45003489223614,M,121,75,65.8507537841797,"Minahassa Peninsula, Sulawesi",BMKG
273,bmg2024dckl,2024-02-14T00:08:56.739037Z,-0.790009677410126,121.689407348633,3.15860955696756,M,10,46,60.9981079101563,"Minahassa Peninsula, Sulawesi",BMKG
274,bmg2024dcep,2024-02-13T21:12:13.1876Z,-1.33306860923767,120.511512756348,2.60111320161653,M,5,23,51.5505065917969,"Sulawesi, Indonesia",BMKG
275,bmg2024dcak,2024-02-13T19:05:32.07627Z,0.962037861347199,122.746887207031,3.31734355702693,M,54,38,107.010982513428,"Minahassa Peninsula, Sulawesi",BMKG
276,bmg2024dacp,2024-02-12T17:54:59.089745Z,-0.659419298171997,123.514892578125,2.91005310664248,M,10,16,152.725545883179,"Minahassa Peninsula, Sulawesi",BMKG
277,bmg2024czsa,2024-02-12T12:34:10.258814Z,-1.308252931,120.7330093,2.89696415382221,M,10,21,55.26487732,"Sulawesi, Indonesia",BMKG
278,bmg2024czpi,2024-02-12T11:13:00.750955Z,-2.345279217,122.4336166,3.20096723436321,M,10,23,133.112854,"Sulawesi, Indonesia",BMKG
279,bmg2024czcb,2024-02-12T04:30:30.124446Z,-2.620717525,120.3583832,2.59281626949394,M,10,18,100.9136887,"Sulawesi, Indonesia",BMKG
280,bmg2024cxiz,2024-02-11T05:43:47.662569Z,0.3104763925,121.9844284,3.37979819,MLv,116,46,53.55592346,"Minahassa Peninsula, Sulawesi",BMKG
281,bmg2024cxiv,2024-02-11T05:39:41.326191Z,-0.7993078232,121.5655212,2.687469663,MLv,10,23,110.3990879,"Minahassa Peninsula, Sulawesi",BMKG
282,bmg2024cxdq,2024-02-11T03:02:04.253766Z,0.3744057119,122.4260864,2.351322959,MLv,78,15,76.50630188,"Minahassa Peninsula, Sulawesi",BMKG
283,bmg2024cxdg,2024-02-11T02:50:30.321248Z,0.300928086,122.159317,2.161712469,MLv,160,11,212.7924576,"Minahassa Peninsula, Sulawesi",BMKG
284,bmg2024cxcy,2024-02-11T02:41:06.252389Z,0.2471286356,122.2535172,2.731669264,MLv,21,23,96.75908661,"Minahassa Peninsula, Sulawesi",BMKG
285,bmg2024cvja,2024-02-10T03:28:59.213992Z,0.20057624578476,122.135726928711,3.82667595429895,M,172,63,51.7421569824219,"Minahassa Peninsula, Sulawesi",BMKG
286,bmg2024cuxj,2024-02-09T21:35:45.541253Z,-2.33075380325317,120.809669494629,2.65955252838438,M,10,28,68.2612609863281,"Sulawesi, Indonesia",BMKG
287,bmg2024cuts,2024-02-09T19:45:21.353237Z,0.491307139396668,121.486793518066,3.53179505092005,M,73,59,65.017578125,"Minahassa Peninsula, Sulawesi",BMKG
288,bmg2024cugr,2024-02-09T13:09:25.758864Z,-0.2455770075,122.9990463,3.567709871,MLv,37,26,62.58325195,"Minahassa Peninsula, Sulawesi",BMKG
289,bmg2024ctmb,2024-02-09T02:44:27.335132Z,-3.523252964,120.9855499,2.560432219,MLv,10,33,71.4451828,"Sulawesi, Indonesia",BMKG
290,bmg2024cswn,2024-02-08T18:54:03.025641Z,-2.084897757,119.2157898,2.084390279,MLv,25,21,170.0771523,"Sulawesi, Indonesia",BMKG
291,bmg2024csvk,2024-02-08T18:20:34.112699Z,0.1186934337,123.9607391,4.098840663,MLv,10,77,51.94661927,"Minahassa Peninsula, Sulawesi",BMKG
292,bmg2024csus,2024-02-08T17:59:20.451037Z,-3.950808764,122.5499344,3.080653611,MLv,10,20,73.81047821,"Sulawesi, Indonesia",BMKG
293,bmg2024crwg,2024-02-08T05:37:03.914014Z,-0.4327124357,124.3550491,3.749726229,MLv,10,26,116.1569176,Southern Molucca Sea,BMKG
294,bmg2024crtq,2024-02-08T04:18:43.769111Z,-2.174603701,121.1777496,2.763229665,MLv,10,25,55.95407867,"Sulawesi, Indonesia",BMKG
295,bmg2024crfg,2024-02-07T21:01:57.249643Z,-0.04992281273,124.8675613,3.541047276,MLv,10,29,88.5063858,Southern Molucca Sea,BMKG
296,bmg2024cqzw,2024-02-07T18:19:25.752795Z,-0.04804598913,122.2300949,3.470184327,MLv,232,64,48.81338501,"Minahassa Peninsula, Sulawesi",BMKG
297,bmg2024cqvl,2024-02-07T16:04:52.882393Z,0.6018054485,122.5315781,3.886751821,MLv,56,64,88.09584045,"Minahassa Peninsula, Sulawesi",BMKG
298,bmg2024cqgo,2024-02-07T08:33:46.107756Z,0.1807309389,123.5491943,4.046935054,MLv,140,43,85.73500061,"Minahassa Peninsula, Sulawesi",BMKG
299,bmg2024cqbk,2024-02-07T05:57:19.608315Z,0.1656592786,123.9774246,3.07721431,MLv,74,16,176.7870369,"Minahassa Peninsula, Sulawesi",BMKG
300,bmg2024cpum,2024-02-07T02:27:00.411668Z,-2.46165919303894,121.173637390137,2.84347954569909,MLv,10,18,92.622932434082,"Sulawesi, Indonesia",BMKG
301,bmg2024cptg,2024-02-07T01:49:52.731505Z,-3.42379403114319,118.891326904297,3.26889040408772,MLv,14,24,109.618362426758,"Sulawesi, Indonesia",BMKG
302,bmg2024cpqh,2024-02-07T00:20:35.903031Z,-0.4142986536026,124.29468536377,4.20884445607589,M,10,58,54.2322540283203,Southern Molucca Sea,BMKG
303,bmg2024cpkv,2024-02-06T21:34:46.938295Z,-0.2594835162,124.2162399,3.120311835,M,10,14,150.8459511,Southern Molucca Sea,BMKG
304,bmg2024cnxv,2024-02-06T01:52:49.822424Z,-0.2414322495,124.2801819,3.186925174,M,17,21,123.8646889,Southern Molucca Sea,BMKG
305,bmg2024cnry,2024-02-05T22:54:05.612746Z,0.3411287665,122.2393341,3.555587522,MLv,151,42,73.39189053,"Minahassa Peninsula, Sulawesi",BMKG
306,bmg2024cnpq,2024-02-05T21:44:18.689219Z,-0.3466749787,124.3517303,3.414357249,MLv,30,25,69.37025452,Southern Molucca Sea,BMKG
307,bmg2024cnlv,2024-02-05T19:48:20.340239Z,-0.6971241236,123.0565567,3.743058048,MLv,10,62,67.0831604,"Minahassa Peninsula, Sulawesi",BMKG
308,bmg2024cmyf,2024-02-05T12:55:35.194744Z,-0.258160352706909,124.294464111328,3.34248777898196,MLv,30,18,156.625900268555,Southern Molucca Sea,BMKG
309,bmg2024cmxq,2024-02-05T12:38:49.733971Z,-0.4044952989,124.3176651,5.14445974147187,Mw(mB),43,180,30.64968872,Southern Molucca Sea,BMKG
310,bmg2024cmtg,2024-02-05T10:25:17.819846Z,0.7048084736,121.35009,5.035604161,mb,56,129,47.39686966,"Minahassa Peninsula, Sulawesi",BMKG
311,bmg2024cmgq,2024-02-05T04:03:17.463934Z,0.5447773337,125.3736267,3.690904401,MLv,11,51,49.15669942,Northern Molucca Sea,BMKG
312,bmg2024cmcb,2024-02-05T01:44:17.283792Z,1.349588275,123.9950867,3.666205665,MLv,10,33,148.0338936,"Minahassa Peninsula, Sulawesi",BMKG
313,bmg2024clsc,2024-02-04T20:42:52.367123Z,-0.7976890206,121.9140778,2.985897633,MLv,10,38,35.01264954,"Minahassa Peninsula, Sulawesi",BMKG
314,bmg2024ckmc,2024-02-04T04:32:38.614363Z,0.9543999434,122.9586563,2.281831911,MLv,16,8,174.957489,"Minahassa Peninsula, Sulawesi",BMKG
315,bmg2024ckkm,2024-02-04T03:44:05.750741Z,-0.3563461602,124.4613113,3.841872098,MLv,22,29,130.8872542,Southern Molucca Sea,BMKG
316,bmg2024cked,2024-02-04T00:31:42.379184Z,-0.311403662,122.1036682,3.783305912,MLv,10,40,43.36257172,"Minahassa Peninsula, Sulawesi",BMKG
317,bmg2024cjwo,2024-02-03T20:41:05.009164Z,-0.4040189385,124.2998199,4.90867897,MLv,10,90,33.26832581,Southern Molucca Sea,BMKG
318,bmg2024cjci,2024-02-03T10:28:36.571102Z,1.2565974,121.2072601,3.529713562,MLv,31,33,165.4807587,"Minahassa Peninsula, Sulawesi",BMKG
319,bmg2024cikf,2024-02-03T01:19:08.86826Z,0.1985441744,122.4103622,2.982983771,MLv,151,30,53.99282837,"Minahassa Peninsula, Sulawesi",BMKG
320,bmg2024ciie,2024-02-03T00:17:11.796605Z,-0.08992603421,123.2258148,3.438488357,MLv,132,44,65.19428253,"Minahassa Peninsula, Sulawesi",BMKG
321,bmg2024chob,2024-02-02T14:07:26.247833Z,-1.182418108,120.1629028,2.429138777,MLv,10,22,45.18782043,"Sulawesi, Indonesia",BMKG
